"HolderAddress","Balance","PendingBalanceUpdate"
"0x82d1c7c1062cab91c3ef13971d854a49732c5716","449.3","No"
"0x82d29c9bccce61f1eae37a862c5d5f6fd9359a07","0.0001","No"
"0x82d2bf046416452ab27cc7f84957885d20330980","243.3","No"
"0x82d534f87bf9015f75d77fec2a14cbe69777fbec","125","No"
"0x82d630f99c82a75249f2881c6910088a8a81523c","10677.1647544","No"
"0x82d69476357a03415e92b5780c89e5e9e972ce75","5.475","No"
"0x82d9252097a9e301e1d5cad4744dc6952a954e2c","23.8803192","No"
"0x82da000c6c26fb6826b8e83be499a9b855bf326c","716.95","No"
"0x82da82dbe384736e4dd95615d8036cc472773f5a","0.0845829110280507","No"
"0x82dbaee0feeb0ced63defe79b7beddd25689c8bd","58.7","No"
"0x82dcc93df3fe829f0111e443714f6eb3a3ffdc09","1","No"
"0x82dea907e2ac3559e3dd51a41744088ab40bd08c","0.0001","No"
"0x82e0fc7f65147bfaf8812452648eb22a19d9dcb0","2.55","No"
"0x82e36b7890d36efe19dfbeebb9d3ec9659080fc3","255.61753178","No"
"0x82e4102562d6d2e521a66c46841bf3d3b0521e35","0.90852189","No"
"0x82e414c1d4eea1d11dcf951e298f02c87da67d17","78.05746209","No"
"0x82e4493e7e99f1a32f828027f03d82adc6c28bcf","162.547417605001","No"
"0x82edc2467b3c02654945eb5f363a13679951a32d","2.11105684441E-07","No"
"0x82ee608ec890469bf93a796a29eb184f52167550","2.58388824","No"
"0x82f15463b7b45457d289f868b12553f5fdd0e6f5","1.445669291E-09","No"
"0x82f21305baf841cb44c1a3ff277c8efd661bd9fe","3","No"
"0x82f223f15eda1b3e12158e5384ed9d25a4a646e5","150","No"
"0x82f2da2d9eb092304c2ada69ecbf8e5226cf769c","23.4770789","No"
"0x82f4d9cde8b5794a1ec1947bfa23e8338ca8e4f6","78.94134998","No"
"0x82f5bf6b54c196587259530c956709ddf885dbae","100.3507930864","No"
"0x82faee1831bf30f60825367ddf56ce3b4d244df6","36.05313756","No"
"0x82fc2dc6e96ac79693bd8e99b4f8c35e78a5d3a3","60","No"
"0x82feaf612f520404367ef0bd53056d6c54b2b5df","258.1528291","No"
"0x82ff0601bed0ef945925186f439c675bd4d608fa","48.0481418789903","No"
"0x83031746a11aa1da81cf7fee34ba021e10515125","1","No"
"0x8304da108e00659941324bdb336f69eafaf91297","8.43247634","No"
"0x83063871fc843c60506b3ee4856dcfb2bae52d30","1.56","No"
"0x83083682905dc5951779c6fefbc628441384ae89","17.81525533","No"
"0x8308e128c5e32c53faad09df95af7d9d33f27d17","188","No"
"0x8308ff50cac91f4606db3db772d80ad4c04a8629","1","No"
"0x830c9cfe762a2479b51a24c4885acbcb38d987bc","73.7","No"
"0x83126ff4cea2a7d86a29171ae99e9a273f10cbf9","12.12602459","No"
"0x8312b6be407951f115ea7398a858f762f465ae00","17.4202850058857","No"
"0x831b029c746058f8c59cb0a53a58bace3d419a17","27.491730520513","No"
"0x831e6aa80a50007cb8beda98dd265761831f38b5","3.02269538E-09","No"
"0x8320dabb364222e75e30732b1a4b37b81bbc9a23","124.09848084","No"
"0x832174df70fecbb9b93eed4c96ba4a7a93a67fe3","59.56057761","No"
"0x8325f22c145b416bef2dfb0e249fd59957f4233a","19.85306595","No"
"0x832b99f188abd2b0da7a8f2d384de9a24afcfe60","50.35334019","No"
"0x832c4f3ba717ccd994373ce7c883c77f3add3f6d","14.30558611","No"
"0x832e1865f6aef7738b384b1d1dd3db6b997bc442","27.28985382","No"
"0x832e232f801dd0226d629b91a0fa61b6886005f5","188.88424373967","No"
"0x832e7d2c30142b066ba72fba32cef2af4ce60d8b","5.0919","No"
"0x833078dcfa4bf4690b16d9845c51fbf34e8b4bb9","973.4","No"
"0x8331eed70e0061c4061358bf3cc1b25108041aae","4.98959894","No"
"0x833226bef8e538d5465a3aa7bcad4bfafeefcc49","20.3280699","No"
"0x83344adfc50a4dee352a0403a0b39fe7be731906","307.31029388","No"
"0x83346001e1907a4ccac5b8b0fc888aeb027638f0","16.56702791","No"
"0x833685185590b8d0ddda32f74e4faaccec7689b8","1405.62056955","No"
"0x833b21784f77dffb347fcc55b8b236392342a648","331.7","No"
"0x834114d9438b4375ba084e9d1c5928e3d561d4e9","110.57261186","No"
"0x8341a22bfb62f529264590d9330684b79e839311","99.99","No"
"0x834481ea4c844a2f92f24f2443204453cf224ff2","1E-18","No"
"0x8345931c62d31fc6ea4318671f25cb1edf10897b","1.36831542474467","No"
"0x83485f24ff30217cbe8576d1257e3b6ca630fbdd","87","No"
"0x834e26a213c4f3dc550cfb7d9d488ef70e6a172d","3.37366382","No"
"0x83501d602b37c8a62e68a98822ce1e083b31cdd2","679.043197011983","No"
"0x83505cf279a9212fdac144378569836bdc2fcae6","123.7","No"
"0x83545ae94c0c1cce2d42ce4ff4fff91fe7375393","100","No"
"0x83546f3096f184aed8ba3e629f9d1a44ae10a2f2","0.657841996","No"
"0x8356908ff4df53443de8c534eb4190c801bb95ba","33.23564233","No"
"0x835b6d0495b100539ef086b7e9238bc129c206b4","0.19","No"
"0x83664b8a83b9845ac7b177df86d0f5bf3b7739ad","2540.55084881","No"
"0x836ed6d1e4696ea4c1b8d1a8f3555148de72e7c8","97.66405335","No"
"0x8371fb06657ad28c59869a9dbfb0fc75466e57cc","240000","No"
"0x8372e90792c70d6f58aea2eae008a5ce09f526eb","4.69648322","No"
"0x8373bb1485eb53de75d545ea1fca02e273307351","1400.87477797","No"
"0x8373c67ea00be20ee91817e5da926caa5bc687ce","3.72520508","No"
"0x8374a18bd31a8b7f20030f14d60d49a3fe9c02a9","22.91994028","No"
"0x83750d4865adc68d48bdcc78aea70c1d79c18e15","10","No"
"0x837a75f9a9428f352304b884bf7377c0785c3d24","4.58814766","No"
"0x837fbf2e4f30cb2abcfbca914b7f83c466b0ebf1","215.7","No"
"0x8381990184943ae4da5a81c96b5a25d8eab79d95","277.57894495","No"
"0x83834c8f515cc0d498d0dac3649ff0eb22a2422f","50","No"
"0x838425d06ea5be8fbec01ed86cf425ebbdb6369c","116.10316821","No"
"0x83859202934886d921cfdacc946ee34b7c4723dc","38.66356089","No"
"0x838f85750e8accfff95e61dd7bf3d339178df3b2","335.88595506","No"
"0x8391b6f1e004d88d55b03f57ae445797c3f0eda5","1","No"
"0x839395e20bbb182fa440d08f850e6c7a8f6f0780","1000","No"
"0x8398ae18578e0ba5407b122bb56d05b8fe71dd3a","202.00975264","No"
"0x839ca53573516b8176cb7b050f15498b78055632","17100","No"
"0x83a37201daccd1a9a43b36c5d506575877ab7626","25","No"
"0x83a3c4efe9d8f7a04436b9edcd86779c454b16ee","149.51763075","No"
"0x83a6b5be9243f3e35466c6034fbf3e8131780036","6.89655649","No"
"0x83ab405acb54e18fe587455b5a0e8261d7a80feb","126.98896357","No"
"0x83ae43d7e67f3a383b4a305277fb62561925597f","2.78609417","No"
"0x83b6854727be0dfa23b4b046d26ec7cd47831f5d","28.05256462","No"
"0x83b70121c9f3032c8e2055df4f7c55de578f0c24","8.19798289E-09","No"
"0x83b74014e7ae77b2c46a6816d598f5a317be0b1b","280.561","No"
"0x83ba06b398cd88538dfbcc0e5527602fc31c42ef","0.03226804","No"
"0x83bfb48539a67391c51cb2ea6daac26c264d9b65","38.35","No"
"0x83c6fe6b5b9ee4c1d46c2414f2b974fce25c1f16","4.12082728723562","No"
"0x83c84ce038cdbfeb5004fe26e4265190c3566ef8","8.0791111","No"
"0x83c8736c5570952244acf9c3c09ad306b92fa7e3","0.3848002","No"
"0x83cc1473d0904858678b69720e09b2bb8c053c57","7.28109621","No"
"0x83cea1ffc8010d0ebcb7e8eca0bf3c5a70dfb7bc","1.232357086E-09","No"
"0x83d017f5ee6a5b55c5a2a152b581a478f690e1bc","327.3108238","No"
"0x83d31cd37832aa28b63aa089fd6ab4c003b3395b","38.78113466","No"
"0x83d53e973e258a04d48ec90fabbcbc6735baf946","100","No"
"0x83d7cb7c6cfd9098a2b2a4e923a4efec9341fb44","24.65","No"
"0x83dbfc77e1110630c0f707b2c5275949cb371a7b","27.13867965","No"
"0x83e0684f75228bf32ba1d1a2527625777a363e04","1E-18","No"
"0x83e1d613d75c9a68976541d5ffa1771286ec675c","0.0326169496238585","No"
"0x83e1ebafd30c2b72b869f2a66bb29bbd789418d4","11.2175100776636","No"
"0x83e2917a629c89dcee5e14d227732eb6b393d61a","16.0351535017951","No"
"0x83e5640fc8c4a0f23fb9d2d6ea1b712bd3191669","1.975098","No"
"0x83e835cfbd50d35e99730fad87b4b586ab76e603","30.11626589","No"
"0x83e9594d55b82212a78ff3e6f20f53eef0b4b765","5.16195371","No"
"0x83eaa6d1449662f12ef87d64ff1b045318b27556","1.1036219E-11","No"
"0x83eac23c82174dfae34489d0b2c37a9b728966b0","255.48093936657","No"
"0x83edb0cd77a0a5e512dc80ab0c38a7bd3fd1c783","89.35171896","No"
"0x83ee614a20a17b059c99d9d18c3e4800f5c2399d","30.43226429","No"
"0x83fa72fefbd44929258fae5ccb71583b7e785ad5","54.0682","No"
"0x83fa8d66b1c75d7a1b9d73af7640261a5377ff84","0.61976231","No"
"0x83fd1bc0f286e3f3da5a34af3119aec5bf34d6f5","183.393587437786","No"
"0x8403c518f96eaa837e68a65bfa534dd19c95a9fa","4.76800307","No"
"0x8404db1d74694ae9b00b73fc0498d01d13b3fcf6","7.31683163755085","No"
"0x8405e588173f2d6c3220016d7a36016c096fdf7e","39.12410674","No"
"0x8406fea1a45f9c405b0278f7315f99f675fa69a4","19.18357863","No"
"0x84072670d3e34e1f0696b647c4b56c01f1d83865","172.466685958419","No"
"0x840a817dc706f4cdb3556575ddc948c26a3211e6","1.94644E-09","No"
"0x840e8340b246a18be2f9c632de5bacec4a9f3a0c","0.0001567","No"
"0x840f1eabb9be0dadff6503c03823d43a0d849bb8","60.18256991","No"
"0x840f5a29f41dbab20fba83d762a6804092a66b8c","5.00000001","No"
"0x840fb31e9e1d23914349099179caa54c62ffb387","100","No"
"0x84158dbda7e5ee3624a7783df819dfe098488097","100","No"
"0x841a5b7130eca84bb4cc0f2860c0f6dc064b5485","535.11202291","No"
"0x841b0c3d98b7714c8b4a4c2312369e94aec70f12","432.91685208","No"
"0x841b5b0c5f903b24b1eb98bbf282417aa68ba2b3","6885.97561835","No"
"0x841c71c8a7e097824e3b313d1bb4c3cb5961db7c","4.0000008192E-08","No"
"0x841cd42a9b9ebb85e8e59cebc272f7720cd5f382","0.0342020366121928","No"
"0x841e8de30a0a72d5323453bfed6db77b51610f15","76.8520249998618","No"
"0x841f19c6c9e132e50eeea3deb1fbf729d7bd7365","15.98","No"
"0x84207549FbaE3d5b8fbAf7cb63DDC176aFf8fdB5","0.00633431462","No"
"0x84208391fd380c2de7b545f4ba4e733eb4032a3f","9.61E-06","No"
"0x8427e03e7520f579b188126ceb4285f94a838ef4","198.7","No"
"0x842889d0f3beb8ed7495f3bfc3198214cc1c46a9","72.91698182","No"
"0x842a6e6a4e39b93065968454ffce02f5acc30e10","6.4074286","No"
"0x842a798da154df3b4897f12593475ee367e072fa","0.01","No"
"0x842bbc34aef540a2ce0e7523c95fd3636f3e28fb","239.741","No"
"0x842d15fb6baf01e1d785a1037e45d7cff6ced110","950.61043333","No"
"0x842d742fd2e28ecf827d5d783ca3a35fc7ebfb0c","1.69779286926995","No"
"0x842f6e9588474e448dd3db6ac501f100f178a37b","394.63219151","No"
"0x84321c7b6dd9e35e1c714571fe398edd98e9344f","217.7949585","No"
"0x843389f32e88c57ec96994d0742a3fe9b248e10e","75","No"
"0x843687aabbf7b3078aded5eb0289440532dd0eae","0.5","No"
"0x843b96d9851ed36650674df3f2c7d4233344f0ec","7.23110584","No"
"0x843c5418eefb5d392af091dc66408698d7c70ac4","9.15","No"
"0x843f2c19bc6df9e32b482e2f9ad6c078001088b1","18.0226442675669","No"
"0x8442765d95071daad5a6e629df1c11fafff1c370","5.451E-09","No"
"0x8442768f74b260e3c4619c8a52af38ec327df093","0.00045168","No"
"0x844651e6a333094b05789588e3bb2ff52105556b","3.4816E-14","No"
"0x84473deb1ad69128e0ec67bbfef70a42f0c6f7d2","139.438636692315","No"
"0x84479dc6cf5c0269488a0ca67f566ae9ad0ed996","165.33809896","No"
"0x8449f946bd2ea641cf2f73b82e194980e57d1358","111.3596","No"
"0x844ba8051cde49c27ca29ca171c95adb247f4e5c","8.96057348","No"
"0x844bb87e75560683da5f7f16dca1499a08a5cb8e","465.7","No"
"0x844fd4da86ecb6f3d43976a97dbd9aa2b644aee1","100.57717095","No"
"0x845074f8eac7d5dbaea53b4adfbb72ad521380cc","22.2411184894112","No"
"0x8450bedc8583af9927c0d25d66d808cfb03833b1","4.98226646","No"
"0x8450dde1faa2164f324182d08a9eb53a5b8e398f","4.14228165","No"
"0x8457a38e6bddbbbb90cc1c5b444873f5d30d88af","1800","No"
"0x8458931b691a387fb20ea526843239b02fb5ce6f","745.7","No"
"0x845e31da4ac60f751ca160b73cdbe9c5de94ea10","18.9934455","No"
"0x8460a77a37ddef42947fa5b2809a2aac6c216823","0.00190565999999488","No"
"0x84655cb8d7ea501dfeaa11638e129990bf27e637","50","No"
"0x84657fccac20832a70c6a2a934e42d29854d4f2a","13","No"
"0x8471578e189eac49d866e43c81bb240e52fc2650","515.53937824","No"
"0x84749675a3cae737bed9f38647630d9de1ab9caf","500.97","No"
"0x8476d70aef86948bd2159a840cb0ba678a04b79e","1.369863013E-09","No"
"0x8476f45ec0d3af7625f073fde3f9f66702d6e074","33.98566066","No"
"0x847cdc37ae183447ea95c4a89c43c1c6856ca90b","198.7","No"
"0x847d3e55aee35fcba7d2d0f7a15e0cd38a90d777","4.6096108606132","No"
"0x847dd997dffed3aa7c182868b460e0c98892b3d6","445.62153023","No"
"0x848301f578d115e623e04d6f21f7c3b5ba5835a0","10.99","No"
"0x84868c2cfa9e7967db19d4b4e5224271eb6beae2","8.05289529","No"
"0x8488e91646ef5e2fb4c31f161248a55e6a993bd8","2.707032","No"
"0x848b4d80c1cf2dcf9a7b00ef37bbdd76b5a518ba","7.51523650753425","No"
"0x84938f7c5bf2244fd6c0ea1b118fac3e32ecee9d","99.8206525","No"
"0x84944184561e49c4db28709b452fd36ebee77d60","0.960893301325648","No"
"0x84954b5d740df6636aa9e89b0600dca88c04765a","5.78858592","No"
"0x849703d3454ad4f5959ca7f0a531bbeed119dee5","100.32771919","No"
"0x849a7863453d2ef07951550ebb5dc568a3d25e49","554.72688246","No"
"0x849b8e3b84158ca4449ee8ad0b55b56b896933ef","222","No"
"0x849b9e61bd85bbbbd0dd31f99c41744af9c87c00","95.0891","No"
"0x849dbebe0452e5a1d5b78e482cd37397979fdde2","159.81","No"
"0x84a29191f7922dd4d0903c0df7cca41a74e1909e","1","No"
"0x84a41ce9511cbf4bb0b5086a2c534fd53c9b394f","27.0662824327006","No"
"0x84a7f785d1ed8711aa4634b46e784cbcb798a05d","28.14642893","No"
"0x84a8ddf043e9ef9daa126c0a3a1db4f9cffb4ee0","53.87564694","No"
"0x84a97dd692112441a327d67e639b75778c2f16dd","50","No"
"0x84aa1059200f38b6d0396cd365f2b00fbe830473","59.3","No"
"0x84b853193015856720518e4dda8a4939b4659298","172.532002130263","No"
"0x84bb2113d50178f84fd386c6374bf268fef65f68","98.7","No"
"0x84c4b427c73fa3c8fc068df420e8910c7b1d851c","284.602852173121","No"
"0x84c4c0c357a359e0f85b4e7cb7bef4580d177c26","17654.732000625","No"
"0x84c7dfff9dd40c82e4db307ebe362a057295f098","5.52486188","No"
"0x84cc5df1272d812b6843c4d890a6ec8b4763fde7","140","No"
"0x84d252ef51bc72707e75191efd196913c8470016","9.64641505","No"
"0x84d2b491c47828889836cc01f66a1fd784baab75","323.79546","No"
"0x84d3a33a6693b252a70c976a3cca4d139a8ac23a","40.5407751145905","No"
"0x84d62a75ff6d3c3def8587a4ed50738efebf8a12","0.120988239199558","No"
"0x84dae7e94ebb59c0d5313bb73079bc737b8ab00f","20.12465633","No"
"0x84dc170858114bef88389b6dbbe7bcea4f2c296d","544.89135096","No"
"0x84dda89741c186e967c2284578b4e1d4de57ffb0","99.99999999","No"
"0x84de96ccffd0afbd1504a8daa295f7ddbffa24c8","13.42852213","No"
"0x84e4999a3d11aae356677928526ae5bce734a109","1E-18","No"
"0x84e51aa047889f2431bf5deee6849b7d1b55b151","63.6105","No"
"0x84e5ee87b5bc2a7680a491ec2a7af5af52f39310","4.76525554","No"
"0x84e68a91e4e71278c66e8cc04192c689703bdcd1","25","No"
"0x84e6b1db8b5644eb46c316ea39da35be9fc0a4af","674.86988563","No"
"0x84e7b30b9c680261b7c436f470e2c69396a6c456","185","No"
"0x84e883454fede76d16371ce60dc17c115a1eabe5","145.441124051802","No"
"0x84ebdadb7dc350a90f1cfb573a7e0284858c0779","26.53955683","No"
"0x84ec16a051bc76a0364712f7309597fb80f1c430","3.68071071","No"
"0x84ec6201f641dfe5f4e9cb0942ed459482873134","2.55E-16","No"
"0x84efffebb7a9638ce5e95aa6979461b3bcfe797a","1042.91849141","No"
"0x84f0125e64be5e63d12b1307858c71d9a5b7e313","10.41446809","No"
"0x84f488f05d21ab07e3db71f6d1f3b0fb181fa534","500","No"
"0x84f96bb2fbb35c0bbf65b966b8748cd6c1d258be","162.24737234","No"
"0x84f9c7607463ec915a57b27ff73647397bca41ee","49.4963768064763","No"
"0x84fa0d9e0883f92a059642ba98aeb024057b34ac","100","No"
"0x84fd55e2ee51e48dee039c2aeaeffa7e8576c7b1","300.87554808","No"
"0x850051c377b8e2c9c42fdbdb5c88b4cdebcc1433","50","No"
"0x850077722ec3f41a054c968f727b1be660e12e08","6.7","No"
"0x8506d946cc63d1f1f3a303d68b0da64597cd64f3","5000","No"
"0x8509280e0e7362edbbd0579d4910c52ca0dc8504","0.0001","No"
"0x850b0159afa603e25ee53815728f2da4de094727","114.66707947","No"
"0x850e63a56a9a3a266ff21087f94e2e54b32c252c","249.18394739","No"
"0x8510ad001f8321655b68309008a54e9d12dd780d","306.20978346","No"
"0x8517f19a21840b85a034a3da62542830ff66c811","31.17781918","No"
"0x851af2731e1fb915e95f0b84d472faf44bd3583b","1.2","No"
"0x851c26eb010e8448043cb3bb9d65f72648b17c5a","1.41242937853107","No"
"0x852174ca54acd14a273d6754b091d29072118575","0.01884387","No"
"0x8521ea5a8e36da59660236fee0961b856488acad","4.43E-16","No"
"0x85232c03ac99de1ca497b2aa0e3f50f0b8ed4564","46.25802897","No"
"0x8527f361bdef65fd7c227343e77e6a6a0265c908","328.47430625","No"
"0x852ba78ff69a94a282bdfa6ffd033d5fa22e2451","150.72206498","No"
"0x8532cbe385a7db4d7877fe89524cb745427a7f62","0.3887424","No"
"0x85351bbe325a849f7da5329bf1d42a101a71ebd2","126.40270272","No"
"0x8540886e56ce8f6f71582c15ec613cf004379efc","7.17752924","No"
"0x854121af89209329fb5fce7f466993294c0f61fc","0.00198311","No"
"0x8543fda2dff50aee29959fcf8ac11e1b1845ae96","43.7","No"
"0x854f98ee40d8419a69ccce72de2d265381103ad0","0.26260315","No"
"0x8550d15c493e97afce6f34dacebc3a1f2e309e21","16.26","No"
"0x855117e08baabeb25d979150e3eeb72e0dc84cdf","54.5115","No"
"0x855328ee5e94924cb83b267f25a513c2a2fc3e5e","8.50254431397E-07","No"
"0x8554196e1ba7ed0cf022e5d2cbfc21cf4fb41c60","904.7","No"
"0x8555cc10882145053395773205c5c91048a3eadc","6.457525495E-09","No"
"0x855bfc480b2a94716d5921fb4ec4760d85e39a5d","1E-18","No"
"0x8561868696208304d555e4e5bb810f0e5fe09b7f","18.98287112","No"
"0x8562ec35d79642765f7b68d73ee68155fc60e8dd","2.73769697","No"
"0x8563788c72272a9336cf1b02bde77b39ad2ab936","36.74","No"
"0x85644f1a93628e94ab12fd935074035ceb65994f","28.1466342088721","No"
"0x856565db827588a88780454863f98a4a323e13aa","88.5731024624681","No"
"0x85669ae3c782317e5a6a272908adfd7750d5f430","0.00031847","No"
"0x8568431dab184480398d88fead12d781cf75f896","0.00381220663051841","No"
"0x8572efbc6b2f7cc1a9cc62abc848c964bc38729b","18.1826923","No"
"0x857549c3c117922a41598b1871f3524b86fc10f8","23.00999578","No"
"0x85758cc561b716945a291dce2f90d526a314ed36","9.6601436","No"
"0x8577c969576316dfcc3cbeff617dc90c27bcc0ea","2000","No"
"0x8579782f7f25455eebbf79c8fe348b9c282ccf17","10.49848868","No"
"0x857ab4f73af283d4abd69acff81c4a046c7148d0","49.65","No"
"0x857fba95e2701e38a44bd06da871597ee2e2f7dc","24.565","No"
"0x85810c8f4435668086d2b3f1a852155c07aec658","0.999999414000795","No"
"0x858260258280b06e1a21b2e6aed39e56cffc93ff","43.53854885","No"
"0x8583894c7bc07c1337fcc9d197bcdfa1f35cce85","1.1264E-14","No"
"0x8587b72b2e406e751dc81df90bd963293b3c15ec","34.16084984","No"
"0x859566c383876ac562fc6ac89bee31d051db33f9","4.828577888E-09","No"
"0x8597b6048a7cc34285ff2e8fa7136061f47ec742","3.11260189","No"
"0x859a252daaea8dbc8dab161880abd04fbb45cea3","31.12892711","No"
"0x859e1db9688be65bfeed2d3ed1f0b06309c74f77","144.1833039","No"
"0x85a06be330d0b035268eac68aaeb6bdae13dc3c0","7.08362418","No"
"0x85a363699c6864248a6ffca66e4a1a5ccf9f5567","7.77683E-13","No"
"0x85a48e017c2f09037046656f2dbb063c3c1d3ce2","8239.956950405","No"
"0x85a53bc0d20ee81753fdde1812f59cae52c6c916","103.668552715","No"
"0x85a766bc7590bdaa7657db44d0aed42cdbbabf65","22859.87524916","No"
"0x85aafbdaabe8d841b355d5967f63087517473545","940.81716752","No"
"0x85adb1b0704df50d29c0149a566d73735cfafa8b","5.19452305","No"
"0x85b4c4c6f78dc0dc49e1e3134721c4c5d601afd3","28.7","No"
"0x85b4cf7af57d48fb185c1402408d4e28eb898c90","30","No"
"0x85b609b3d27d27e5b9a9c4665a76ad3288525b60","173.681076399332","No"
"0x85b6bd1cccfc698954dc81e3b8256d969a17d7b9","348","No"
"0x85b78556aa45e28789d9f96e0516ca0f38a32b0f","1350.19316","No"
"0x85b79716f80bf095dd7104a78fcfaa9d26131a57","10","No"
"0x85b85da1931684a0865b785643c875ae520385ef","6.04270724","No"
"0x85ba1f505d85c3650c267757bc91395f4fbeff34","618.25332381","No"
"0x85bad1dedbccdfafd231fe1c96b3a9bdd4e2e083","1898.98","No"
"0x85bb94531e15375aaac4d960f60cea0e86ec93c4","5.58437059","No"
"0x85bd347cf6a067d2d897ef888641fe8d3d9f466d","114.0051712","No"
"0x85bd724d202409332c4d9be50c0e8e235f9a9534","198.7","No"
"0x85bf3a86dc548e9f6845dda74ca1b5d2ece7d324","149.28","No"
"0x85c2090fd6f693733b6243e0ab85deda795fc86e","5.29621494","No"
"0x85c32b40ae5197c355ed093fe4e58fd3ed4d170a","5","No"
"0x85c4c05d523317da11899ea0bc63d4a2b052c55f","100","No"
"0x85c5c26dc2af5546341fc1988b9d178148b4838b","7.73113336093946","No"
"0x85c93dc126786de014846d4662c56baf637f0e56","22.75889328","No"
"0x85c9bebbbcc467a8afba044feaa9b04cca0ac764","7.0608008974834","No"
"0x85cb71454aac05b3a4444db9703f05fb7f742c85","148.7","No"
"0x85cb7f1ae8ba7e7bd7473b65cbc0a2fb224812af","10.63093179","No"
"0x85d14b5b709573c275b1ca9c1686cc120e9e715f","621.263156124421","No"
"0x85d4ac2eb162296459cec3b656939a89bfba97a8","171.24486427","No"
"0x85d880de5c9bec65b1a9ef4d8f994f3726f6553a","32","No"
"0x85d8c7761fd17269a07e20dea18faf232ed92e30","0.16832107","No"
"0x85d8dd5bf3b5a2801d76b0d13c15b79fab7f901e","671.44427485","No"
"0x85d98b21357976abbe69023d26bbcb6b25071c8e","768.7","No"
"0x85dcab13b4e681a3c1c74d892c8a28959b8de910","346.638553732497","No"
"0x85deed007a7b588010c954f4dfd3b0d95d5e9a38","7.7232839","No"
"0x85dfb66b7fc95c0ff45cab5900cebc0c5d065451","333.47492624","No"
"0x85e488e56a4e59c1cb5efe11b461a404c0560563","18.7","No"
"0x85e541fd743091b02d2a2c2ae6ff4e3da35f3ed2","41.38720492","No"
"0x85e7ce40317239a222b7b809e5143b70233958d6","11.6355796","No"
"0x85e89e588a58112ee8234dc70940d767e2c2158a","49.23958114","No"
"0x85e94924ac0987983a4517dca26f17b038356033","74.49164397","No"
"0x85e9ac0272b1ecb6ae23ecc3ac94b107032e4212","0.72504208","No"
"0x85effb0fb9779007312c26c8ca2bccc35e943048","16033.0092315055","No"
"0x8600ab6ecbdee23f7c80ce0486f9cff79d0a6192","10","No"
"0x860656e5f43ffaf0834cc6d388a8d6f6aceb319a","25.5763472","No"
"0x860982370d8fbe2826afdfe1098046fc3c689b96","1.686685692E-09","No"
"0x860a98adc52311beac92a658bebe2ed591b488c3","64.50908207","No"
"0x860acc8f861f0c027e230b5cd40ef38df00654f8","10.83678714","No"
"0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66","6.76E-16","No"
"0x860ec4bc3e4cd74ff070bd6b4e55a35dda86a962","57","No"
"0x8619734f8837fc0ea916ea0a5de9694b1f9c385b","0.00099999766736025","No"
"0x861b480c52ea3729fa4d9ceffaf45e973f5d0b38","22.38710425","No"
"0x861fe1a83bd48600bc376b101f4a6d92b5801a73","21.00183086","No"
"0x862563c7f619896ada7249fc5d7c956b0f0fc94f","76.1824048694983","No"
"0x862bdb353ad7ffa6e0bc424488ad633294eda846","24.0421929245775","No"
"0x862ff5c55e42958971dcefbf80a5e56ae96bc824","15.77446667","No"
"0x8633cc0627c4bcc385de17efdae9ddf43f2842bd","15355.0554128615","No"
"0x86341e73d9deb4696b1ae50dbce8f2d62fa06023","189.69038625","No"
"0x8634ec78542c8575ccdb52ac190586c0123643f1","76.56925198","No"
"0x863509afbebb79a16eafd939cdcabf7039f81c3d","417.84416058","No"
"0x8635d46a47edc13ef1a930ad58e5781503ee25d6","187.85177971","No"
"0x8637cf17638140bdae2b329f27eea8d2c3fbfb62","101","No"
"0x863aed7ea01d8e2323fd8a19bf93fcc97bcfcbdd","60","No"
"0x863b59c4edad7b248fcf125879604ec18638e806","2.04796575","No"
"0x863de30da4569e34bb5c3e5c3a9e1fdfd858a110","113.6976","No"
"0x86437be58ae82ba4f27d8272cc96c38363b0e85b","75","No"
"0x8647cfb880360c4e5ec8015df61e65f9cad05dcc","496.24430546","No"
"0x8648164640c3eb9cd36099dc9375a48312d0502f","44.99","No"
"0x864d7fc5c278853a94fc080dbb18c8c96b6d7b73","416.841024238566","No"
"0x86520155ce9325e0cb4638b139c500d8d50bf158","39.63261749","No"
"0x86587327a9dbea6ef2d4fbc142be241801b858b2","9.65","No"
"0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","0.00320421348373858","No"
"0x865e47b7a5b1bf4c2ce0023eed5b5d341505b2d6","8.8894569662159","No"
"0x865f1872c88d553effe4b9e8302349c415547c21","481.76530294","No"
"0x866164fd46678f844ddedf9a89ab4bcb4e1611c1","17.77473217","No"
"0x8664e221112b2747ce86a6eb084e3a0dedc2dc26","169.38010014","No"
"0x8668cca59880ae359ad6e1d3fb163384b855cccb","0.43376696","No"
"0x866a0a6ac0c921378f9513961322c499d8adc858","76.09583333","No"
"0x866bc7b764366e3e31e49ea6759e3698ba81928b","443.36513753","No"
"0x8674b99b6b5c4e914193d21a6481b1fa6774ffe4","125.5","No"
"0x867aa58ca6e61bca7ab1a8a62e7daf50fece81f7","10","No"
"0x867bf4037af9bb7955fbe2b6924de2403f8aa061","50.0707765","No"
"0x8680d2132b56e7c0d2d43630fbd26573b6d0a031","60","No"
"0x86842054dd8802519dc7dcc458dc9311c1434639","300000","No"
